"mon","12/12/2011", "8.381,000", "8.600,100", "-3,11%", "8.609,400", "8.381,000", "156.325.000", 
"tue","13/12/2011", "8.327,800", "8.412,600", "-0,63%", "8.443,800", "8.260,900", "210.154.000", 
"wen","14/12/2011", "8.182,000", "8.281,100", "-1,75%", "8.370,500", "8.182,000", "177.401.000", 
"thu","15/12/2011", "8.250,400", "8.201,300", "0,84%", "8.313,200", "8.172,600", "205.005.000", 
"fri","16/12/2011", "8.203,400", "8.306,800", "-0,57%", "8.322,700", "8.153,100", "366.661.000", 
"mon","19/12/2011", "8.253,000", "8.131,400", "0,60%", "8.354,000", "8.120,900", "163.045.000", 
"tue","20/12/2011", "8.454,400", "8.247,800", "2,44%", "8.454,400", "8.215,400", "184.441.000", 
"wen","21/12/2011", "8.378,400", "8.535,000", "-0,90%", "8.606,500", "8.317,200", "191.474.000", 
"thu","22/12/2011", "8.462,900", "8.401,800", "1,01%", "8.488,800", "8.401,800", "117.950.000", 
"fri","23/12/2011", "8.542,700", "8.539,700", "0,94%", "8.568,500", "8.521,300", "76.689.000", 
"tue","27/12/2011", "8.529,600", "8.536,500", "-0,15%", "8.585,800", "8.492,900", "70.029.000", 
"wen","28/12/2011", "8.358,400", "8.516,900", "-2,01%", "8.560,400", "8.344,900", "97.456.000", 
"thu","29/12/2011", "8.487,900", "8.409,500", "1,55%", "8.487,900", "8.307,200", "97.822.000", 
"fri","30/12/2011", "8.566,300", "8.551,300", "0,92%", "8.571,700", "8.485,500", "89.131.000", 
"mon","02/01/2012", "8.723,800", "8.558,000", "1,84%", "8.724,200", "8.557,400", "102.660.000", 
"tue","03/01/2012", "8.732,400", "8.739,200", "0,10%", "8.743,300", "8.597,100", "186.689.000", 
"wen","04/01/2012", "8.581,800", "8.683,400", "-1,72%", "8.701,300", "8.526,800", "243.803.000", 
"thu","05/01/2012", "8.329,600", "8.598,700", "-2,94%", "8.598,700", "8.301,200", "192.704.000", 
"fri","06/01/2012", "8.289,100", "8.369,700", "-0,49%", "8.445,900", "8.233,800", "153.765.000", 
"mon","09/01/2012", "8.278,900", "8.314,500", "-0,12%", "8.404,400", "8.250,100", "173.948.000", 
"tue","10/01/2012", "8.472,900", "8.341,100", "2,34%", "8.486,100", "8.339,000", "200.515.000", 
"wen","11/01/2012", "8.426,800", "8.463,100", "-0,54%", "8.521,200", "8.371,300", "234.067.000", 
"thu","12/01/2012", "8.427,000", "8.455,900", "0,00%", "8.575,900", "8.419,000", "265.513.000", 
"fri","13/01/2012", "8.450,600", "8.501,100", "0,28%", "8.548,200", "8.367,400", "243.066.000", 
"mon","16/01/2012", "8.449,600", "8.368,400", "-0,01%", "8.483,600", "8.354,600", "143.473.000", 
"tue","17/01/2012", "8.535,300", "8.551,300", "1,01%", "8.575,000", "8.447,400", "203.479.000", 
"wen","18/01/2012", "8.420,700", "8.539,400", "-1,34%", "8.581,800", "8.411,000", "231.351.000", 
"thu","19/01/2012", "8.603,800", "8.464,600", "2,17%", "8.603,800", "8.433,900", "316.961.000", 
"fri","20/01/2012", "8.561,900", "8.610,400", "-0,49%", "8.612,400", "8.526,300", "271.034.000", 
"mon","23/01/2012", "8.619,600", "8.552,700", "0,67%", "8.667,500", "8.529,200", "219.158.000", 
"tue","24/01/2012", "8.591,400", "8.551,500", "-0,33%", "8.597,000", "8.519,000", "214.926.000", 
"wen","25/01/2012", "8.555,400", "8.618,500", "-0,42%", "8.638,700", "8.463,000", "213.599.000", 
"thu","26/01/2012", "8.713,800", "8.594,900", "1,85%", "8.721,600", "8.583,600", "223.131.000", 
"fri","27/01/2012", "8.657,300", "8.670,900", "-0,65%", "8.746,600", "8.624,800", "171.538.000", 
"mon","30/01/2012", "8.517,000", "8.588,400", "-1,62%", "8.624,200", "8.496,700", "177.904.000", 
"tue","31/01/2012", "8.509,200", "8.537,800", "-0,09%", "8.576,900", "8.489,400", "229.793.000", 
"wen","01/02/2012", "8.696,600", "8.558,600", "2,20%", "8.726,800", "8.551,400", "223.557.000", 
"thu","02/02/2012", "8.772,300", "8.724,000", "0,87%", "8.782,000", "8.689,300", "210.818.000", 
"fri","03/02/2012", "8.861,200", "8.748,800", "1,01%", "8.861,200", "8.733,200", "260.454.000", 
"mon","06/02/2012", "8.835,300", "8.833,800", "-0,29%", "8.841,800", "8.751,100", "179.784.000", 
"tue","07/02/2012", "8.846,900", "8.841,700", "0,13%", "8.856,900", "8.725,800", "178.247.000", 
"wen","08/02/2012", "8.849,300", "8.859,400", "0,03%", "8.921,700", "8.841,600", "199.361.000", 
"thu","09/02/2012", "8.902,100", "8.879,000", "0,60%", "8.967,400", "8.868,200", "195.273.000", 
"fri","10/02/2012", "8.797,100", "8.851,600", "-1,18%", "8.860,400", "8.746,300", "172.345.000", 
"mon","13/02/2012", "8.788,300", "8.856,100", "-0,10%", "8.883,300", "8.772,200", "145.672.000", 
"tue","14/02/2012", "8.771,900", "8.760,300", "-0,19%", "8.832,800", "8.721,500", "149.295.000", 
"wen","15/02/2012", "8.741,600", "8.820,200", "-0,35%", "8.853,400", "8.719,100", "151.604.000", 
"thu","16/02/2012", "8.558,100", "8.649,200", "-2,10%", "8.651,700", "8.476,800", "305.249.000", 
"fri","17/02/2012", "8.657,000", "8.647,800", "1,16%", "8.708,100", "8.612,900", "258.808.000", 
"mon","20/02/2012", "8.818,100", "8.726,600", "1,86%", "8.818,100", "8.715,500", "161.960.000", 
"tue","21/02/2012", "8.767,100", "8.825,200", "-0,58%", "8.864,400", "8.695,900", "190.679.000", 
"wen","22/02/2012", "8.657,000", "8.775,300", "-1,26%", "8.778,100", "8.654,500", "179.455.000", 
"thu","23/02/2012", "8.527,700", "8.637,900", "-1,49%", "8.672,300", "8.482,300", "249.965.000", 
"fri","24/02/2012", "8.527,700", "8.553,100", "0,00%", "8.568,200", "8.456,400", "193.668.000", 
"mon","27/02/2012", "8.537,200", "8.483,300", "0,11%", "8.549,700", "8.429,100", "169.653.000", 
"tue","28/02/2012", "8.526,700", "8.558,200", "-0,12%", "8.595,000", "8.461,300", "197.819.000", 
"wen","29/02/2012", "8.465,900", "8.538,500", "-0,71%", "8.628,400", "8.438,300", "234.671.000", 
"thu","01/03/2012", "8.547,700", "8.442,000", "0,97%", "8.567,800", "8.401,900", "199.094.000", 
"fri","02/03/2012", "8.563,400", "8.566,800", "0,18%", "8.602,200", "8.520,100", "151.559.000", 
"mon","05/03/2012", "8.453,500", "8.514,200", "-1,28%", "8.540,600", "8.421,000", "167.063.000", 
"tue","06/03/2012", "8.166,600", "8.423,800", "-3,39%", "8.426,400", "8.166,600", "287.919.000", 
"wen","07/03/2012", "8.161,800", "8.164,700", "-0,06%", "8.202,200", "8.081,600", "289.619.000", 
"thu","08/03/2012", "8.307,400", "8.221,300", "1,78%", "8.307,400", "8.147,900", "239.945.000", 
"fri","09/03/2012", "8.282,700", "8.321,600", "-0,30%", "8.340,000", "8.233,300", "240.617.000", 
"mon","12/03/2012", "8.180,200", "8.276,700", "-1,24%", "8.296,400", "8.159,500", "283.676.000", 
"tue","13/03/2012", "8.376,800", "8.243,500", "2,40%", "8.378,500", "8.219,200", "202.583.000", 
"wen","14/03/2012", "8.391,100", "8.423,400", "0,17%", "8.499,700", "8.373,400", "261.394.000", 
"thu","15/03/2012", "8.426,700", "8.401,400", "0,42%", "8.429,800", "8.322,100", "251.306.000", 
"fri","16/03/2012", "8.486,300", "8.450,000", "0,71%", "8.486,300", "8.379,400", "424.100.000", 
"mon","19/03/2012", "8.591,800", "8.478,300", "1,24%", "8.591,800", "8.443,500", "197.670.000", 
"tue","20/03/2012", "8.567,500", "8.576,700", "-0,28%", "8.606,200", "8.508,300", "185.873.000", 
"wen","21/03/2012", "8.490,900", "8.602,800", "-0,89%", "8.625,500", "8.432,300", "228.467.000", 
"thu","22/03/2012", "8.353,600", "8.449,100", "-1,62%", "8.463,400", "8.311,300", "255.496.000", 
"fri","23/03/2012", "8.281,800", "8.360,400", "-0,86%", "8.386,800", "8.192,600", "249.692.000", 
"mon","26/03/2012", "8.224,700", "8.310,800", "-0,69%", "8.310,800", "8.114,900", "199.200.000", 
"tue","27/03/2012", "8.140,300", "8.284,900", "-1,03%", "8.345,700", "8.131,000", "256.270.000", 
"wen","28/03/2012", "7.980,800", "8.136,600", "-1,96%", "8.180,100", "7.963,700", "244.326.000", 
"thu","29/03/2012", "7.911,000", "7.965,200", "-0,87%", "8.022,500", "7.866,400", "280.010.000", 
"fri","30/03/2012", "8.008,000", "7.945,700", "1,23%", "8.015,100", "7.903,100", "259.621.000", 
"mon","02/04/2012", "8.042,800", "8.024,700", "0,43%", "8.042,800", "7.866,800", "244.563.000", 
"tue","03/04/2012", "7.824,500", "8.032,200", "-2,71%", "8.072,600", "7.824,500", "224.107.000", 
"wen","04/04/2012", "7.660,700", "7.809,300", "-2,09%", "7.833,700", "7.634,300", "347.351.000", 
"thu","05/04/2012", "7.660,500", "7.681,800", "-0,00%", "7.712,800", "7.545,100", "194.453.000", 
"tue","10/04/2012", "7.433,600", "7.582,500", "-2,96%", "7.633,500", "7.433,600", "290.368.000", 
"wen","11/04/2012", "7.576,700", "7.448,700", "1,93%", "7.588,200", "7.412,900", "290.566.000", 
"thu","12/04/2012", "7.520,000", "7.610,700", "-0,75%", "7.619,400", "7.400,800", "308.033.000", 
"fri","13/04/2012", "7.250,600", "7.468,700", "-3,58%", "7.485,500", "7.218,400", "345.668.000", 
"mon","16/04/2012", "7.209,100", "7.232,000", "-0,57%", "7.331,400", "7.186,600", "253.824.893", 
"tue","17/04/2012", "7.373,300", "7.157,800", "2,28%", "7.373,300", "7.136,800", "286.424.736", 
"wen","18/04/2012", "7.079,200", "7.354,500", "-3,99%", "7.364,000", "7.079,200", "386.704.939", 
"thu","19/04/2012", "6.908,100", "7.122,100", "-2,42%", "7.151,100", "6.907,000", "380.127.204", 
"fri","20/04/2012", "7.040,600", "6.936,700", "1,92%", "7.058,800", "6.858,300", "405.539.816", 
"mon","23/04/2012", "6.846,600", "6.986,700", "-2,76%", "6.993,800", "6.811,200", "323.957.750", 
"tue","24/04/2012", "6.999,900", "6.868,600", "2,24%", "7.010,400", "6.848,700", "280.715.102", 
"wen","25/04/2012", "7.118,900", "7.036,300", "1,70%", "7.202,900", "7.034,000", "304.911.728", 
"thu","26/04/2012", "7.027,100", "7.151,700", "-1,29%", "7.159,800", "6.955,100", "286.928.228", 
"fri","27/04/2012", "7.145,800", "6.906,200", "1,69%", "7.184,800", "6.840,800", "208.364.052", 
"mon","30/04/2012", "7.011,000", "7.182,500", "-1,89%", "7.208,300", "7.002,000", "128.478.439", 
"wen","02/05/2012", "6.831,900", "7.100,900", "-2,55%", "7.117,600", "6.776,500", "260.729.142", 
"thu","03/05/2012", "6.851,900", "6.868,700", "0,29%", "6.992,000", "6.828,100", "200.810.549", 
"fri","04/05/2012", "6.876,000", "6.856,000", "0,35%", "6.989,600", "6.820,400", "238.106.842", 
"mon","07/05/2012", "7.063,200", "6.766,200", "2,72%", "7.078,200", "6.743,200", "205.943.589", 
"tue","08/05/2012", "7.006,900", "7.050,900", "-0,80%", "7.175,700", "6.967,700", "265.161.842", 
"wen","09/05/2012", "6.812,700", "7.017,000", "-2,77%", "7.022,300", "6.732,600", "371.381.852", 
"thu","10/05/2012", "7.045,700", "6.905,400", "3,42%", "7.079,400", "6.843,900", "350.192.359", 
"fri","11/05/2012", "6.995,600", "6.958,100", "-0,71%", "7.027,300", "6.789,300", "307.602.984", 
"mon","14/05/2012", "6.809,400", "6.896,600", "-2,66%", "6.907,000", "6.762,800", "219.614.530", 
"tue","15/05/2012", "6.700,700", "6.848,400", "-1,60%", "6.892,900", "6.644,000", "255.003.229", 
"wen","16/05/2012", "6.611,500", "6.621,300", "-1,33%", "6.758,900", "6.536,200", "325.322.024", 
"thu","17/05/2012", "6.537,900", "6.635,300", "-1,11%", "6.652,600", "6.434,700", "251.827.004", 
"fri","18/05/2012", "6.566,700", "6.400,200", "0,44%", "6.626,900", "6.380,200", "393.737.619", 
"mon","21/05/2012", "6.524,000", "6.571,500", "-0,65%", "6.605,500", "6.455,100", "211.506.021", 
"tue","22/05/2012", "6.661,300", "6.565,400", "2,10%", "6.683,000", "6.520,200", "205.436.305", 
"wen","23/05/2012", "6.440,500", "6.579,100", "-3,31%", "6.603,300", "6.420,400", "254.664.510", 
"thu","24/05/2012", "6.534,400", "6.495,700", "1,46%", "6.589,300", "6.357,100", "239.097.193", 
"fri","25/05/2012", "6.543,000", "6.542,300", "0,13%", "6.612,800", "6.458,400", "181.671.977", 
"mon","28/05/2012", "6.401,200", "6.585,200", "-2,17%", "6.620,600", "6.392,100", "225.608.094", 
"tue","29/05/2012", "6.251,700", "6.432,800", "-2,34%", "6.449,100", "6.221,400", "280.790.593", 
"wen","30/05/2012", "6.090,400", "6.184,800", "-2,58%", "6.303,200", "6.073,700", "331.142.787", 
"thu","31/05/2012", "6.089,800", "6.134,400", "-0,01%", "6.167,900", "6.012,000", "402.042.055", 
"fri","01/06/2012", "6.065,000", "6.109,700", "-0,41%", "6.152,700", "5.994,100", "347.827.220", 
"mon","04/06/2012", "6.239,500", "5.998,900", "2,88%", "6.273,300", "5.987,800", "205.104.898", 
"tue","05/06/2012", "6.267,800", "6.293,200", "0,45%", "6.332,700", "6.231,300", "205.623.058", 
"wen","06/06/2012", "6.418,900", "6.312,600", "2,41%", "6.465,900", "6.276,200", "277.318.629", 
"thu","07/06/2012", "6.438,100", "6.449,100", "0,30%", "6.538,400", "6.421,500", "270.685.920", 
"fri","08/06/2012", "6.552,000", "6.391,800", "1,77%", "6.578,500", "6.323,600", "242.093.622", 
"mon","11/06/2012", "6.516,400", "6.897,600", "-0,54%", "6.940,300", "6.498,100", "362.914.408", 
"tue","12/06/2012", "6.522,500", "6.509,700", "0,09%", "6.593,300", "6.439,300", "254.535.104", 
"wen","13/06/2012", "6.615,300", "6.529,300", "1,42%", "6.639,000", "6.490,700", "214.979.738", 
"thu","14/06/2012", "6.696,000", "6.582,000", "1,22%", "6.696,400", "6.558,600", "219.611.466", 
"fri","15/06/2012", "6.719,000", "6.744,000", "0,34%", "6.829,800", "6.659,000", "506.761.541", 
"mon","18/06/2012", "6.519,900", "6.855,800", "-2,96%", "6.862,600", "6.503,300", "277.028.042", 
"tue","19/06/2012", "6.693,900", "6.546,500", "2,67%", "6.717,400", "6.479,400", "212.727.545", 
"wen","20/06/2012", "6.796,100", "6.715,700", "1,53%", "6.806,900", "6.668,200", "217.636.690", 
"thu","21/06/2012", "6.773,500", "6.729,500", "-0,33%", "6.914,900", "6.675,400", "247.857.286", 
"fri","22/06/2012", "6.876,300", "6.716,900", "1,52%", "6.960,000", "6.697,100", "276.895.409", 
"mon","25/06/2012", "6.624,000", "6.844,600", "-3,67%", "6.857,500", "6.612,300", "235.446.842", 
"tue","26/06/2012", "6.528,400", "6.590,300", "-1,44%", "6.708,300", "6.512,300", "218.002.362", 
"wen","27/06/2012", "6.666,900", "6.576,800", "2,12%", "6.666,900", "6.513,000", "250.549.117", 
"thu","28/06/2012", "6.721,700", "6.666,200", "0,82%", "6.724,500", "6.593,500", "205.109.274", 
"fri","29/06/2012", "7.102,200", "6.939,200", "5,66%", "7.102,200", "6.872,500", "445.205.816", 
"mon","02/07/2012", "7.124,000", "7.082,400", "0,31%", "7.178,400", "7.036,900", "272.362.350", 
"tue","03/07/2012", "7.219,500", "7.143,500", "1,34%", "7.219,500", "7.122,200", "238.493.881", 
"wen","04/07/2012", "7.168,500", "7.173,600", "-0,71%", "7.202,700", "7.116,200", "164.931.519", 
"thu","05/07/2012", "6.954,200", "7.148,300", "-2,99%", "7.180,800", "6.912,200", "256.422.221", 
"fri","06/07/2012", "6.738,900", "6.910,500", "-3,10%", "6.921,200", "6.726,700", "329.276.816", 
"mon","09/07/2012", "6.688,300", "6.738,200", "-0,75%", "6.785,700", "6.611,600", "285.046.419", 
"tue","10/07/2012", "6.726,900", "6.723,600", "0,58%", "6.812,200", "6.638,200", "204.163.127", 
"wen","11/07/2012", "6.805,900", "6.693,100", "1,17%", "6.829,700", "6.679,000", "220.999.203", 
"thu","12/07/2012", "6.630,100", "6.749,000", "-2,58%", "6.755,300", "6.600,800", "233.862.344", 
"fri","13/07/2012", "6.664,600", "6.620,600", "0,52%", "6.687,500", "6.563,300", "195.774.981", 
"mon","16/07/2012", "6.532,100", "6.631,300", "-1,99%", "6.659,200", "6.485,100", "204.862.422", 
"tue","17/07/2012", "6.624,600", "6.573,200", "1,42%", "6.637,600", "6.546,000", "116.059.604", 
"wen","18/07/2012", "6.591,200", "6.595,100", "0,50%", "6.607,800", "6.497,200", "267.875.772", 
"thu","19/07/2012", "6.632,600", "6.625,200", "0,63%", "6.682,500", "6.579,500", "205.900.431", 
"fri","20/07/2012", "6.246,300", "6.623,400", "-5,82%", "6.668,100", "6.232,600", "420.759.931", 
"mon","23/07/2012", "6.177,400", "6.157,000", "-1,10%", "6.240,500", "5.905,300", "381.197.060", 
"tue","24/07/2012", "5.956,300", "6.252,100", "-3,58%", "6.254,600", "5.950,800", "235.090.051", 
"wen","25/07/2012", "6.004,900", "5.950,400", "0,82%", "6.093,100", "5.939,400", "201.585.170", 
"thu","26/07/2012", "6.368,800", "5.958,200", "6,06%", "6.368,800", "5.955,000", "352.307.155", 
"fri","27/07/2012", "6.617,600", "6.403,100", "3,91%", "6.617,600", "6.244,200", "282.898.338", 
"mon","30/07/2012", "6.801,800", "6.625,700", "2,78%", "6.805,500", "6.589,200", "284.309.287", 
"tue","31/07/2012", "6.738,100", "6.804,000", "-0,94%", "6.913,700", "6.691,100", "212.508.223", 
"wen","01/08/2012", "6.720,000", "6.715,200", "-0,27%", "6.787,200", "6.569,200", "164.431.503", 
"thu","02/08/2012", "6.373,400", "6.690,200", "-5,16%", "6.864,600", "6.364,800", "326.798.675", 
"fri","03/08/2012", "6.755,700", "6.377,100", "6,00%", "6.755,700", "6.296,100", "247.045.223", 
"mon","06/08/2012", "7.053,600", "6.751,800", "4,41%", "7.061,900", "6.738,400", "227.925.179", 
"tue","07/08/2012", "7.211,100", "7.018,700", "2,23%", "7.218,700", "7.013,000", "263.132.790", 
"wen","08/08/2012", "7.150,200", "7.184,500", "-0,84%", "7.232,200", "7.039,800", "190.321.695", 
"thu","09/08/2012", "7.110,200", "7.189,200", "-0,56%", "7.235,800", "7.026,600", "195.991.174", 
"fri","10/08/2012", "7.047,700", "7.068,700", "-0,88%", "7.079,900", "6.962,200", "141.567.627", 
"mon","13/08/2012", "7.069,600", "7.036,800", "0,31%", "7.119,800", "6.991,900", "104.720.713", 
"tue","14/08/2012", "7.124,800", "7.109,100", "0,78%", "7.153,100", "7.074,300", "113.792.778", 
"wen","15/08/2012", "7.128,900", "7.111,300", "0,06%", "7.146,700", "7.066,800", "71.586.489", 
"thu","16/08/2012", "7.417,300", "7.140,800", "4,05%", "7.419,300", "7.123,300", "230.811.722", 
"fri","17/08/2012", "7.561,000", "7.463,200", "1,94%", "7.612,100", "7.452,500", "276.573.134", 
"mon","20/08/2012", "7.469,600", "7.557,000", "-1,21%", "7.645,000", "7.387,400", "201.818.412", 
"tue","21/08/2012", "7.544,500", "7.468,900", "1,00%", "7.558,400", "7.430,400", "128.242.317", 
"wen","22/08/2012", "7.340,700", "7.495,200", "-2,70%", "7.516,000", "7.326,400", "159.613.368", 
"thu","23/08/2012", "7.282,900", "7.391,500", "-0,79%", "7.427,000", "7.176,900", "145.116.817", 
"fri","24/08/2012", "7.310,300", "7.259,800", "0,38%", "7.323,100", "7.183,000", "107.758.053", 
"mon","27/08/2012", "7.398,900", "7.293,800", "1,21%", "7.398,900", "7.216,800", "102.652.625", 
"tue","28/08/2012", "7.333,500", "7.391,700", "-0,88%", "7.404,100", "7.284,200", "108.404.890", 
"wen","29/08/2012", "7.306,000", "7.339,200", "-0,37%", "7.365,400", "7.274,300", "137.263.950", 
"thu","30/08/2012", "7.195,000", "7.278,100", "-1,52%", "7.304,700", "7.178,800", "124.946.181", 
"fri","31/08/2012", "7.420,500", "7.173,700", "3,13%", "7.424,700", "7.161,400", "302.455.199", 
"mon","03/09/2012", "7.434,200", "7.398,500", "0,18%", "7.442,100", "7.351,200", "107.274.368", 
"tue","04/09/2012", "7.488,200", "7.460,600", "0,73%", "7.542,800", "7.444,200", "173.195.984", 
"wen","05/09/2012", "7.494,000", "7.468,700", "0,08%", "7.562,400", "7.421,600", "161.515.231", 
"thu","06/09/2012", "7.862,000", "7.536,200", "4,91%", "7.864,900", "7.533,000", "304.454.112", 
"fri","07/09/2012", "7.882,800", "7.882,100", "0,26%", "8.027,000", "7.834,400", "306.828.668", 
"mon","10/09/2012", "7.857,700", "7.839,400", "-0,32%", "7.890,800", "7.796,900", "167.640.746", 
"tue","11/09/2012", "7.930,400", "7.820,100", "0,93%", "7.933,400", "7.730,000", "168.453.079", 
"wen","12/09/2012", "7.992,100", "7.972,500", "0,78%", "8.076,600", "7.928,700", "234.365.251", 
"thu","13/09/2012", "7.935,900", "7.957,600", "-0,70%", "7.968,300", "7.865,100", "161.497.005", 
"fri","14/09/2012", "8.154,500", "8.101,900", "2,75%", "8.231,000", "8.087,500", "288.950.267", 
"mon","17/09/2012", "8.148,000", "8.087,600", "-0,08%", "8.156,600", "8.049,600", "168.226.301", 
"tue","18/09/2012", "8.058,300", "8.085,000", "-1,10%", "8.099,700", "7.949,100", "163.760.691", 
"wen","19/09/2012", "8.098,800", "8.094,900", "0,50%", "8.149,400", "8.031,500", "177.132.646", 
"thu","20/09/2012", "8.011,200", "8.034,300", "-1,08%", "8.088,000", "7.961,400", "102.169.576", 
"fri","21/09/2012", "8.230,700", "8.063,500", "2,60%", "8.230,700", "8.035,900", "340.749.258", 
"mon","24/09/2012", "8.138,400", "8.165,900", "-1,12%", "8.182,100", "8.082,900", "107.284.465", 
"tue","25/09/2012", "8.175,000", "8.125,600", "0,45%", "8.197,900", "8.117,500", "125.007.683", 
"wen","26/09/2012", "7.854,400", "8.080,600", "-3,92%", "8.082,500", "7.840,400", "252.681.292", 
"thu","27/09/2012", "7.842,300", "7.896,000", "-0,15%", "7.914,800", "7.790,600", "145.562.286", 
"fri","28/09/2012", "7.708,500", "7.908,700", "-1,71%", "7.939,200", "7.678,700", "175.962.757", 
"mon","01/10/2012", "7.784,100", "7.712,800", "0,98%", "7.838,500", "7.703,000", "156.295.505", 
"tue","02/10/2012", "7.867,100", "7.728,000", "1,07%", "7.913,700", "7.710,200", "141.834.057", 
"wen","03/10/2012", "7.826,700", "7.840,700", "-0,51%", "7.900,800", "7.802,300", "186.837.864", 
"thu","04/10/2012", "7.812,800", "7.866,100", "-0,18%", "7.913,300", "7.784,400", "125.260.035", 
"fri","05/10/2012", "7.954,400", "7.848,400", "1,81%", "7.972,800", "7.825,500", "142.985.792", 
"mon","08/10/2012", "7.891,000", "7.910,500", "-0,80%", "7.913,100", "7.855,200", "112.255.952", 
"tue","09/10/2012", "7.745,400", "7.893,700", "-1,85%", "7.901,500", "7.734,900", "182.717.150", 
"wen","10/10/2012", "7.668,000", "7.705,700", "-1,00%", "7.765,100", "7.664,500", "164.970.949", 
"thu","11/10/2012", "7.734,700", "7.615,400", "0,87%", "7.777,700", "7.565,500", "148.864.216", 
"fri","12/10/2012", "7.652,400", "7.724,000", "-1,06%", "7.791,500", "7.652,400", "112.345.235", 
"mon","15/10/2012", "7.678,500", "7.653,900", "0,34%", "7.723,400", "7.624,700", "111.705.500", 
"tue","16/10/2012", "7.940,200", "7.747,000", "3,41%", "7.941,800", "7.741,600", "218.383.945", 
"wen","17/10/2012", "8.128,200", "8.005,800", "2,37%", "8.131,900", "7.987,000", "279.964.430", 
"thu","18/10/2012", "8.100,300", "8.143,800", "-0,34%", "8.156,600", "8.035,500", "189.464.984", 
"fri","19/10/2012", "7.913,400", "8.053,800", "-2,31%", "8.070,600", "7.880,900", "197.258.904", 
"mon","22/10/2012", "7.877,100", "7.911,200", "-0,46%", "7.955,700", "7.841,500", "139.768.932", 
"tue","23/10/2012", "7.747,700", "7.863,900", "-1,64%", "7.886,600", "7.699,800", "153.870.811", 
"wen","24/10/2012", "7.791,500", "7.773,100", "0,57%", "7.819,700", "7.653,200", "141.520.931", 
"thu","25/10/2012", "7.779,200", "7.780,600", "-0,16%", "7.851,300", "7.766,300", "127.757.715", 
"fri","26/10/2012", "7.775,600", "7.708,400", "-0,05%", "7.803,700", "7.665,600", "162.980.049", 
"mon","29/10/2012", "7.728,600", "7.749,400", "-0,60%", "7.779,700", "7.684,500", "122.886.926", 
"tue","30/10/2012", "7.833,900", "7.763,600", "1,36%", "7.844,000", "7.755,900", "93.858.456", 
"wen","31/10/2012", "7.842,900", "7.831,400", "0,11%", "7.939,900", "7.830,900", "164.282.827", 
"thu","01/11/2012", "7.886,400", "7.807,100", "0,55%", "7.928,800", "7.790,300", "90.289.125", 
"fri","02/11/2012", "7.968,900", "7.905,400", "1,05%", "7.995,900", "7.834,600", "119.302.658", 
"mon","05/11/2012", "7.818,600", "7.891,600", "-1,89%", "7.894,700", "7.793,300", "108.850.821", 
"tue","06/11/2012", "7.837,600", "7.812,300", "0,24%", "7.868,300", "7.800,900", "112.424.539", 
"wen","07/11/2012", "7.660,700", "7.899,700", "-2,26%", "7.918,600", "7.638,500", "190.265.018", 
"thu","08/11/2012", "7.624,100", "7.696,400", "-0,48%", "7.718,000", "7.606,400", "134.221.309", 
"fri","09/11/2012", "7.636,600", "7.613,300", "0,16%", "7.674,000", "7.496,000", "158.789.025", 
"mon","12/11/2012", "7.567,800", "7.632,100", "-0,90%", "7.633,300", "7.548,100", "112.765.188", 
"tue","13/11/2012", "7.693,400", "7.521,900", "1,66%", "7.715,500", "7.490,600", "179.054.246", 
"wen","14/11/2012", "7.673,000", "7.695,600", "-0,27%", "7.756,500", "7.642,800", "215.126.932", 
"thu","15/11/2012", "7.695,500", "7.615,400", "0,29%", "7.744,300", "7.610,400", "135.766.964", 
"fri","16/11/2012", "7.588,200", "7.694,000", "-1,39%", "7.725,000", "7.588,200", "207.278.445", 
"mon","19/11/2012", "7.763,800", "7.661,800", "2,31%", "7.775,100", "7.601,700", "180.508.674", 
"tue","20/11/2012", "7.778,700", "7.722,400", "0,19%", "7.787,200", "7.695,500", "122.783.411", 
"wen","21/11/2012", "7.805,400", "7.751,800", "0,34%", "7.825,400", "7.716,800", "129.035.900", 
"thu","22/11/2012", "7.875,600", "7.828,500", "0,90%", "7.894,400", "7.809,000", "137.975.083", 
"fri","23/11/2012", "7.909,600", "7.887,200", "0,43%", "7.915,600", "7.825,100", "142.357.839", 
"mon","26/11/2012", "7.874,800", "7.882,800", "-0,44%", "7.893,000", "7.842,600", "126.452.556", 
"tue","27/11/2012", "7.863,700", "7.936,600", "-0,14%", "7.955,200", "7.819,700", "251.030.968", 
"wen","28/11/2012", "7.837,600", "7.839,400", "-0,33%", "7.854,900", "7.753,700", "242.358.524", 
"thu","29/11/2012", "7.973,700", "7.887,400", "1,74%", "7.975,500", "7.883,800", "250.039.629", 
"fri","30/11/2012", "7.934,600", "7.967,900", "-0,49%", "7.989,600", "7.922,700", "301.074.885", 
"mon","03/12/2012", "7.889,200", "7.963,400", "-0,57%", "8.027,800", "7.874,100", "216.205.028", 
"tue","04/12/2012", "7.902,400", "7.871,900", "0,17%", "7.945,700", "7.870,900", "135.636.736", 
"wen","05/12/2012", "7.883,200", "7.948,500", "-0,24%", "7.976,700", "7.844,700", "210.381.251", 
"thu","06/12/2012", "7.910,800", "7.905,800", "0,35%", "7.947,800", "7.841,800", "241.408.426", 
"fri","07/12/2012", "7.848,500", "7.915,700", "-0,79%", "7.942,600", "7.813,100", "325.544.509", 
